"TF","LT.HSC_001","LT.HSC_002","LT.HSC_003","LT.HSC_004","LT.HSC_006","LT.HSC_009","LT.HSC_010","LT.HSC_012","LT.HSC_013","LT.HSC_014","LT.HSC_015","LT.HSC_016","LT.HSC_017","LT.HSC_018","LT.HSC_020","LT.HSC_021","LT.HSC_022","LT.HSC_023","LT.HSC_024","LT.HSC_026","LT.HSC_028","LT.HSC_031","LT.HSC_032","LT.HSC_033","LT.HSC_034","LT.HSC_036","LT.HSC_039","LT.HSC_040","LT.HSC_041","LT.HSC_043","LT.HSC_044","LT.HSC_045","LT.HSC_046","LT.HSC_049","LT.HSC_050","LT.HSC_051","LT.HSC_052","LT.HSC_054","LT.HSC_055","LT.HSC_056","LT.HSC_057","LT.HSC_058","LT.HSC_060","LT.HSC_062","LT.HSC_063","LT.HSC_064","LT.HSC_065","LT.HSC_066","LT.HSC_068","LT.HSC_069","LT.HSC_070","LT.HSC_071","LT.HSC_072","LT.HSC_073","LT.HSC_074","LT.HSC_075","LT.HSC_076","LT.HSC_077","LT.HSC_078","LT.HSC_080","LT.HSC_081","LT.HSC_082","LT.HSC_085","LT.HSC_086","LT.HSC_088","LT.HSC_089","LT.HSC_090","LT.HSC_091","LT.HSC_093","LT.HSC_094","LT.HSC_095","LT.HSC_096","LT.HSC_098","LT.HSC_100","LT.HSC_101","LT.HSC_102","LT.HSC_103","LT.HSC_105","LT.HSC_106","LT.HSC_107","LT.HSC_109","LT.HSC_110","LT.HSC_111","LT.HSC_112","LT.HSC_113","LT.HSC_114","LT.HSC_115","LT.HSC_116","LT.HSC_117","LT.HSC_120","LT.HSC_122","LT.HSC_123","LT.HSC_124","LT.HSC_125","LT.HSC_126","LT.HSC_128","LT.HSC_130","LT.HSC_131","LT.HSC_132","LT.HSC_137","LT.HSC_138","LT.HSC_139","LT.HSC_140","LT.HSC_142","LT.HSC_144","LT.HSC_145","LT.HSC_146","LT.HSC_147","LT.HSC_148","LT.HSC_149","LT.HSC_150","LT.HSC_151","LT.HSC_152","LT.HSC_156","LT.HSC_158","LT.HSC_159","LT.HSC_161","LT.HSC_163","LT.HSC_164","LT.HSC_165","LT.HSC_166","LT.HSC_167","LT.HSC_169","LT.HSC_170","LT.HSC_171","LT.HSC_172","LT.HSC_173","LT.HSC_174","LT.HSC_176","LT.HSC_177","LT.HSC_179","LT.HSC_180","LT.HSC_183","LT.HSC_184","LT.HSC_187","LT.HSC_188","LT.HSC_191","LT.HSC_192","LT.HSC_193","LT.HSC_194","LT.HSC_195","LT.HSC_197","LT.HSC_198","LT.HSC_200","LT.HSC_201","LT.HSC_204","LT.HSC_206","LT.HSC_207","LT.HSC_208","LT.HSC_210","LT.HSC_211","LT.HSC_212","LT.HSC_213","LT.HSC_214","LT.HSC_215","LT.HSC_216"
"ENSMUSG00000050714",0,1.78436915707807,0,0,0,0,0,0,1.68808183436461,0,6.29125660300611,1.96804817794471,6.06412046597366,2.00898391318015,1.71664811178215,0.848320444810964,3.79677487482957,0,0,0,0,7.98056785910678,0,0,0,0,0,0,5.79457968504467,0.21583168552384,1.40323301959333,0,0,0,0,0,0,2.37044852793082,0,0,0,0.680908486296312,0.478210067900442,0,0.444534933406537,1.12561390275763,0,8.23389345339095,0.472094735381451,0,0,0.590116300441331,0.740755741907091,5.98242130112497,0,1.09429605226365,0,0,0,0.997554300020128,1.59293654059139,0,0,0,0,0,0,0,0,0,0.630377941345459,0,0,0,0,2.80659267313141,0,4.09138459947077,0,0,0,6.58197822341134,0,0,0.535574991802586,1.87870372837215,0.460329275232209,0,0,0,0,0,0,0,0.764870672394279,0,0,0.862794676097262,0,0.945578721364039,1.25024850734556,0,0,7.95217980640849,0,0,0,2.07661281416441,0,0,0,0,0,0.760226285804745,0,0,2.37498978149678,0,0.913293888200977,0,0,0,0,0,0,0,1.77112453093846,1.4079119309238,0,0,0,0.886015401610361,1.12648877073629,0,1.88185381389216,7.04749910994974,1.53797766204151,7.87495039822548,0,7.00816236909553,0,1.6835927122655,0,0,0,0,0,0,1.1593222739744,0,1.22846814583548,0,1.68737002026849,5.88880293310591,0,0
"ENSMUSG00000002617",0,0,0,0,0,0,0,0,1.68808183436461,0,0,0,0,0,0,0,0,0,0,1.39401844664854,1.7615802699483,8.84594497725189,0.195389661773446,9.14183853151038,0,2.06645893531966,2.29026855490367,2.37616588100113,3.44761050990892,7.51973942835134,1.79385617573318,0,1.78692346148662,0,1.73801023059881,9.42566509151619,1.55926706457458,0,0,0.474687209104307,0,0.680908486296312,0,0,0,0,3.35899281916737,0,0,0,0,0,0,0,1.47168060676751,1.70936896089037,0,0,2.36958958623652,0,0.588955029896718,0.489529460442979,0,1.1086213747509,0,3.18701630682524,0,0.336288793523637,0,0,0,3.38897439922768,0,0,0,0.514306431514247,6.38293659867345,0,1.41170848860352,2.09178360135491,0,0,0,0,0,0,0,0,0,2.0811255728358,0,0,0.891036004226655,0.895062630621889,0,0,2.67759063699198,0,0,0,0,3.3858886273081,0,0,1.71568669425687,0,1.61371144941703,8.62064198187625,9.16086555525231,9.50992443393423,1.81224355291811,0.548976815282572,0,0,0,2.5549074356725,0,8.61035953239433,0,0,0,0,4.41054185104392,0,1.18745050762379,1.76182146942908,8.93922480620507,0.869290379276498,0,0,0.542661491960581,0,7.25227007184215,0,1.22819786149267,0,0.964905601859982,4.44388154323053,1.4181426946959,0,0,0,1.25510259961236,0,9.51793785605213,0.662134963498714,1.55177084239479,1.79852891621061,0,1.43079305888395,0,0,1.68737002026849,0.829199571324653,6.83254888466691,0
"ENSMUSG00000037169",3.45350185942675,2.22250075280494,0,0,3.14179214095054,0,1.04876361137457,6.99017796475869,8.26526168397639,2.60583711117029,1.4632082392295,1.96804817794471,8.86338210285852,1.32911969540937,7.27941122793601,7.44200794413546,9.85047751704673,8.37301379642533,2.91307793688631,1.39401844664854,9.32576818929399,1.8035747606308,0.195389661773446,2.08856209711709,9.18154350718534,8.06815835142796,2.29026855490367,4.92319024984514,10.088322485661,9.26865953354688,2.92214941082379,3.52888911756322,8.38854827315402,9.58090061303901,8.82697766979803,4.07705345345267,7.00232750707521,3.51444382253483,7.25900292673963,1.35527997280418,1.45599986011329,9.53814308823572,1.56806689420333,2.17227839663157,1.662320421717,2.36087077101572,2.49316589672668,3.69478856612956,9.16864485732949,10.307689478763,3.73462120181568,2.33426642277888,1.88135290649277,6.7504897219664,5.50259146054369,9.47024276321487,9.98858871641445,3.20337223970892,2.99033196329366,10.3559552603272,10.8483829985739,1.38733361227114,5.08782480300915,7.55716473157222,3.68775105617865,9.02648410887826,9.31233029949687,2.51729715048854,10.6361027594752,8.3962014900214,3.70656924505988,8.95679673657413,0.733277872112113,0.545447794943069,4.06967261675487,0,8.77433664504481,1.87750050310554,2.11137888139567,5.07156854991505,4.69369917557913,11.0556188056052,4.99216112781026,10.5552605051419,3.03427136865838,4.64944325467945,11.2252519669107,3.63098095604553,10.09254845149,10.845216185044,9.06434059362965,8.68846249887732,3.25475634284388,3.79653122950065,2.5593752374109,2.26692870410803,10.1366639532117,9.65692409525397,4.3573660753674,8.74102252652841,9.92640109620581,1.47118567442892,2.15267353177047,0.684837757091825,1.71568669425687,8.54114873324649,0,8.21466129336273,9.95192589479529,6.84353838964813,0,0.945679175073136,7.89339664068761,1.25550830885279,5.23650413866679,1.78163196240139,3.22876374456087,1.79377669719658,8.67943319546416,9.70876194547104,0.896650730110461,10.7618510992348,10.5039392673788,1.32046637386361,2.27276895989592,2.53169843606084,1.77112453093846,8.25384373108928,3.32704003938833,0,0.936074095256061,9.16989490626808,2.51930769100671,9.35285930680402,7.14962389868573,9.60708973421814,1.53797766204151,8.73394781291221,2.94291791021982,8.24597830871326,9.23535057304984,7.69168083616907,8.23813980197512,2.50226012729914,0,1.45799759715097,0,8.23322206149447,1.79370847635815,8.43868183905279,1.88219742705972,2.71195490024261,3.84037691075636,9.17514435840095,0.616255804805335,1.09138655058691
"ENSMUSG00000028565",6.2414894705734,4.07813222371949,2.49158634307981,6.36136935424119,3.14179214095054,2.32652552086338,2.39917783845635,8.01778529495683,3.30584210941915,2.60583711117029,3.00519030839814,2.77078023386297,2.60167152541204,3.8691250831164,2.7477735276307,3.29343535378562,5.05503359007917,2.69228766354793,9.36797314543432,4.11111217582402,1.7615802699483,5.59472721025808,8.5289806759194,3.427568430911,6.44624068407142,3.40131918133656,3.66384721960861,3.9699730336429,5.97588189337409,4.39855335060834,6.61546406280491,3.23787477900263,2.56109748733027,5.78597470971753,5.1713756811874,7.52037901121876,3.02487810655232,3.51444382253483,7.19300463530784,2.29165336834232,3.14495974380735,4.96150517589652,6.19602923628009,3.90971420950918,2.90607406501703,7.44911339021947,3.7384424106493,6.44790339827885,6.03670954114836,2.54441103744136,3.73462120181568,7.94903446906501,8.48110542721728,0,3.30264650214005,3.16118169745165,6.73276176743358,3.20337223970892,3.42293204790983,2.31801298235076,3.91804195150169,2.89990843022471,5.4199031082014,3.89498634752694,4.02522480424438,3.42340420426676,4.67823880535167,7.9542949186731,5.29543801862851,4.78418037806524,6.94482814806629,4.06977340190353,8.87444412105672,9.15786817286226,8.13597546181808,8.23067769736207,1.53165993523175,7.31096143989164,7.49454527883774,3.81259987816028,4.34696984837558,5.54083408323477,3.49512375938416,7.50630199225815,3.25412162425392,4.64944325467945,2.36019957977061,6.71320208261186,5.86821114275771,6.40965697197194,2.75926800167375,7.09030505233854,4.17713226415677,5.82984677216566,3.6878110040198,3.34356959335825,2.47133597573923,6.2065579073502,4.96033937259158,2.71276476895129,3.88637841083449,3.2128262075061,4.65108454642143,2.21571808899721,2.97335197163732,1.96019856348029,4.68507542307086,3.79416923476738,2.2948323733196,2.65422806470208,7.72790630490717,2.36944676696246,6.01079442183081,4.94633408994954,3.91795683538554,4.17528835562415,4.92178145942256,3.26832171485857,3.01198295433584,4.49926300478266,6.23092430600637,1.56817860340828,4.10547419726411,5.14737879934602,5.20045632380393,3.40122641773722,2.5426042556093,2.92867601277578,4.81283131327484,2.52714975853563,2.59053739474629,5.93575688529678,8.7380119371439,7.29646287035802,7.26746601219884,7.59153878461046,6.91819432314764,6.49167995487178,6.40293740879935,3.71857029191771,5.17153016720838,2.93296956516586,7.56689433633607,6.05137482494008,2.8809604453989,5.34357620509011,5.62334585308475,3.44818911962253,4.68203926694696,2.60593190741377,6.88089010157772,3.30499896551272,3.30491428731195,3.254547612047,6.37617448990533,7.66825330012422
"ENSMUSG00000047473",0,1.15207892632712,2.49158634307981,1.57575220513395,1.85149229660814,1.87864920094632,0,2.30498116309543,0,0,1.4632082392295,0,0,0,0,0.848320444810964,3.41593163835878,1.24235477174918,0,2.08956381472643,0,0.872064706928352,0.52115142332562,1.05964127416265,0,0.541525224660689,0,0,1.79807507476446,0.976905695826232,3.82369750194169,0,0,0,5.34723027051549,0,0.72160331555025,3.22373722734622,0.376058451390123,0.831256106975687,0.904374771162929,1.14162761861988,0.836755182605575,0,1.05840382615716,0,0.825123596197195,0,1.11194349975667,7.37868443690544,0,1.81837632218652,0.740755741907091,0,0,0,0,1.40174974791195,0,0.997554300020128,0,0.854373749402481,0,1.1086213747509,1.43190294461854,1.390365598227,0.629223695470213,0.336288793523637,0.887910647790953,1.21889951739823,0.630377941345459,2.0560860701075,0.733277872112113,0,0,0.514306431514247,1.09403996368442,1.87750050310554,7.64574814740938,3.81259987816028,1.91238614288399,0,0,0,1.23177599302966,2.66786711113167,0.460329275232209,2.39803641325338,1.32818248936409,0,2.15779262642156,0,0,0,1.26209354413649,6.69975017673486,0.360755510502502,1.78896670850251,3.54038971542311,0.945578721364039,1.90982989110595,1.12542917836509,2.15267353177047,0.684837757091825,8.78014488367985,1.29017527474048,0,2.89458771332169,0.983124902598781,1.86692669209532,2.5906642952962,0,1.44132055175372,0,1.93474296726988,2.5549074356725,6.8856353867088,0,0,0,0.896650730110461,1.56817860340828,2.33725204080983,0,0,3.03100350382791,2.5426042556093,2.36003291877403,0,0,1.71514062255749,2.13496329165873,1.12648877073629,1.15076576610858,0,1.81750045694727,1.94703298837668,0,0,1.33373885305582,2.20940205063471,1.6835927122655,1.91597302665434,1.73676141547053,2.06460759763082,1.11426390742261,0,0,1.1593222739744,0,1.88219742705972,2.11478453105817,1.68737002026849,1.35241882424565,0.616255804805335,1.09138655058691
"ENSMUSG00000030469",3.45350185942675,0,2.49158634307981,7.85040823053371,2.63632658587378,0,0,2.30498116309543,1.68808183436461,0,0,0,0,0,1.71664811178215,0,0,0,0,2.08956381472643,0,0.872064706928352,0,0,0,0,0,2.86538991481194,1.79807507476446,7.39872208799452,2.92214941082379,1.63622250766318,1.39717585125172,0,0,3.6902312208058,1.20039590044394,0,0.920959446079253,1.11693075205511,9.27799003102258,0,0,3.52632424577299,1.48768019088638,2.18454411939421,1.34674341170981,8.42991207331701,8.64848055036337,1.05252399632069,0,0.590116300441331,0,0,0,1.09429605226365,0,1.40174974791195,1.25659625217123,0.997554300020128,0,0.489529460442979,0,1.1086213747509,2.13620684801187,1.390365598227,0,0.837954695816242,0,0,0.630377941345459,0,0.733277872112113,3.84043554017988,0,6.70943363200702,8.13388757602189,1.87750050310554,1.41170848860352,0,1.91238614288399,1.15781333212364,2.97275798780294,1.01545158797621,0,1.87870372837215,0,0,0,9.60389520163166,0,0,0.891036004226655,0,0,0,0.360755510502502,4.04898556663934,2.65934492798406,0,1.25024850734556,0,0,0,1.71568669425687,1.96019856348029,8.014286505539,0,0.983124902598781,0,9.02502647344852,0,2.14775818931962,0,0,1.78163196240139,3.22876374456087,0,3.64194214183998,1.2875062125702,2.15281795704531,1.56817860340828,0,3.6981903027044,0,0,0,5.97744733401883,2.00426121062904,0,0.936074095256061,0.886015401610361,0,0,1.22819786149267,0,0,7.63770648452205,2.11929804825429,1.33373885305582,0,0,1.91597302665434,1.11532015944965,1.37384356518434,0,0,2.57466023007276,1.1593222739744,7.84519569957655,1.22846814583548,9.32577999892428,1.68737002026849,0.829199571324653,0,0
"ENSMUSG00000071302",0,0,0,6.70054034477608,0,0,1.04876361137457,0,0,8.61740632360727,2.64883924396139,1.29642349985612,1.42758737532679,8.0453436790179,3.98765497702092,8.0153035100865,0,1.89982814676923,1.39673965834653,0,0.845508315181635,6.82130022055396,6.163977166445,2.08856209711709,1.16945155603614,0,8.21311315954401,3.76284372010214,2.57413019231015,7.07530900728323,2.56920163266324,0,5.82148230135788,2.88238341890485,2.50372924607337,0,7.70965851684274,2.37044852793082,8.64936167526856,1.89813803673352,1.85407524932222,1.77086957009152,7.29486586728695,0,1.95865816043641,0,0,0,2.92240241660287,0.620190101473768,5.73673089199043,0,0.740755741907091,0,1.47168060676751,2.13922923452831,1.74038847164395,0,1.25659625217123,2.99571730035743,0,0,0,0,1.43190294461854,1.390365598227,0,0,0.887910647790953,4.78418037806524,1.4026738217479,0,7.15069909730277,0,6.90011110234444,0.514306431514247,0,0,1.41170848860352,4.3629246485714,0,0,3.8778140281163,2.02311576309364,0.535574991802586,8.49096162659854,0,0,1.32818248936409,9.23370407400234,0,0,0,0,0,0,0.889313520324961,0.862794676097262,4.47701963217058,6.78481063473151,0,0.669781659387376,2.15267353177047,0,5.23083593485967,8.66448903756391,0,0,0,8.39762547511701,9.66593497835768,0.945679175073136,1.44132055175372,0,0,0,0,1.15937522308033,0,0,1.445450071949,1.56817860340828,0,1.32046637386361,0,0,1.77112453093846,0,2.00426121062904,0,0,0,0,7.76961606989859,1.22819786149267,2.59679204320248,0.964905601859982,0.671982920211771,3.66753876069182,1.33373885305582,0,3.59231889207414,0,0,3.39911713376057,0,0,0,0,7.75745993940153,1.22846814583548,7.33994416624322,1.68737002026849,6.20964322081021,2.24191403548963,7.55136140080586
"ENSMUSG00000026638",0,0,0,6.90514055572516,1.85149229660814,6.62529483684574,0,2.30498116309543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101000101328076,9.10253495320483,1.16945155603614,0,0,1.63030107684029,0,0,0,1.63622250766318,0,0,0,0,0,8.91514040513366,0,0,0,0.680908486296312,0,2.17227839663157,0.783876271203683,0,1.34674341170981,1.21889670009124,2.16481796001452,0,0,9.00972988091903,0,9.71602436399581,0,0,0,0,1.25659625217123,0,0,0,0,0,1.43190294461854,0,2.27116489836218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49825906960324,0.535574991802586,0,0.80876527462135,1.27716209536501,0,1.38718940125449,0,0,0,0,0,0,0,0,3.92409008484386,0,0,0.669781659387376,0,0,0,1.29017527474048,8.43939072292481,0,0,0,0,0.548976815282572,4.54250649315329,0.760226285804745,0,0,0,0,0,7.01406631812736,0,1.56817860340828,0,0,1.18745050762379,0,0,9.59315008994034,2.00426121062904,7.61718834287033,0.936074095256061,0,1.12648877073629,0,0,0,0,3.54580827327558,0,0,7.95824582980347,0,0,0,0,0,7.86302245128534,2.57466023007276,0,0,0,0,0,0.829199571324653,0,0
"ENSMUSG00000026104",7.13307364866225,0,4.28509442227278,0,5.12571413699472,7.93448606364402,0,5.02382664817069,5.5060686758464,0,0,7.68876161671209,2.13090778068058,3.71148892132271,7.04969982698937,0.848320444810964,4.34671293568094,1.89982814676923,6.82884793694075,3.96835545705513,8.10398446393996,0.872064706928352,6.15666340357993,0,2.58425227433566,1.24277408406145,7.92047932447163,5.10987935414248,0,2.185933468812,0,2.38322511522641,3.53854519544535,7.0406765188722,3.00130567739487,2.3130849113459,3.80532056812068,3.96334145685322,5.84002417675483,0.831256106975687,0,8.70658557821181,5.37436043625188,7.92485356479411,0.444534933406537,0.669908327284478,1.72903517294323,0,0.472094735381451,6.13510436270186,1.34423796046204,0.590116300441331,0.740755741907091,6.33991167993173,8.8240970206324,1.09429605226365,8.11513547678905,2.9200786510993,8.84819356807616,7.40452422910975,8.15910755839872,1.77564954874411,7.41315226594932,1.1086213747509,6.36641193342825,5.06302918625916,2.8102492195828,4.57518594124206,1.82842147017092,7.3947975719309,7.68992057906777,7.89416559818938,5.27640276638361,5.55297113403132,6.69551735019999,3.65125812920041,0.812681568824563,0,0,3.43138795139806,5.40819138545345,1.15781333212364,4.82789125970083,7.93750330201331,1.23177599302966,7.57817331155337,4.60306605509821,0,0,6.79268167627521,1.10708875939626,5.4650177944886,11.6025586829394,6.76103691774108,1.26209354413649,2.26692870410803,0.889313520324961,7.73475321317285,2.65934492798406,6.74799891963811,2.36077774029473,7.61016697098463,0,1.49700607747179,3.63490072845677,0,6.90052787623265,3.41338708400263,0.983124902598781,7.87026707928153,1.81224355291811,5.43086536243736,0,0,1.93474296726988,1.78163196240139,0,5.61796443083581,1.86790501079954,1.2875062125702,1.445450071949,0,4.87645519217087,6.86177005571927,7.25759902037855,3.03100350382791,7.48845657250364,1.4079119309238,4.95969229290591,0,4.82779044387489,7.64598436455514,2.18580372939666,1.78267455868603,0,8.17400584066408,6.51465726626814,3.39124273448705,5.4751732376377,0,1.77254319532394,4.04315925749245,6.87645141390808,1.11532015944965,8.11033691139535,0,5.08065990260381,7.90056930791225,1.1593222739744,9.40085295828409,5.84332022895039,8.54299293532778,6.80779956585177,6.43357590168981,3.94374103096547,6.32472254182912
"ENSMUSG00000055305",0,0,0,1.57575220513395,0,0,0,2.30498116309543,0,0,0,1.29642349985612,0,1.32911969540937,0,0,0,0,0,0,0,0.872064706928352,0.101000101328076,8.64799244536521,0,0,0,2.37616588100113,0,0.111948221296259,0,0,0,0,0,0,0.72160331555025,8.3409803429128,0,0,0,0,0.478210067900442,0,6.17897989823799,6.98728684758749,0,1.21889670009124,0,0,0,0.590116300441331,3.28149984276167,0,0,0,1.11811092058474,0,0,1.58170064520745,0,1.1453257265401,3.8281656940547,1.72804662951245,0,0,0,0.608818193018293,0,8.08666145631683,1.4026738217479,8.67403330547207,0,0,4.37431408296536,0.514306431514247,0,0,0,0,1.91238614288399,1.15781333212364,0,1.01545158797621,6.60950007084461,0,0,1.27716209536501,9.40163712203503,0,0,0,0,0,0.764870672394279,0,0,5.07648669969551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44132055175372,0,0,0,0,0,0,0,0,0,3.71810681402877,0,0,0,0,0,0,8.54768447522317,0,0,1.12648877073629,0,0,0,5.97443356361562,0.671982920211771,0,0,0,0,0,0,0,0,9.14722518892894,2.57466023007276,1.1593222739744,0,0,0,0,0,0,0
"ENSMUSG00000027985",0,0,0,0,3.14179214095054,2.6678040031293,9.23275899110995,2.78918984341533,0,0,0,1.29642349985612,1.42758737532679,1.32911969540937,1.09987384524541,0.848320444810964,2.07875550806297,0,0,2.08956381472643,0,0.872064706928352,0.283981109921558,0,1.16945155603614,0.541525224660689,3.66384721960861,1.63030107684029,0,0.488960269335123,2.35398405341526,8.38432761585395,1.39717585125172,0,1.73801023059881,0,0,2.37044852793082,0.920959446079253,7.48111572115534,0.904374771162929,0.680908486296312,0.836755182605575,0,0.783876271203683,1.47140371003212,1.34674341170981,1.87001854625939,0,0.620190101473768,9.07172304500025,0.590116300441331,1.22780387493217,0,0,0,1.11811092058474,1.40174974791195,0,0.997554300020128,0,1.38733361227114,1.67832830407239,0,8.1866690599115,1.390365598227,0,0.837954695816242,0,1.87002213429583,0.630377941345459,0,0,0.545447794943069,0,0,0,1.87750050310554,0,2.91178648058055,1.91238614288399,0,2.14573540679245,1.01545158797621,1.23177599302966,7.93456065093335,0.80876527462135,0,0,0,0,1.95533016715751,0.891036004226655,0.895062630621889,0,0.817700894586727,0.889313520324961,0,2.65934492798406,0.945578721364039,0,1.12542917836509,2.15267353177047,0,0,1.96019856348029,0,0,0,0,0,0.945679175073136,0,0.760226285804745,1.93474296726988,1.78163196240139,2.37498978149678,1.15937522308033,1.46815635281221,1.2875062125702,0,0,0,1.32046637386361,1.18745050762379,1.76182146942908,0,0.869290379276498,0,1.37189658146623,0.542661491960581,0,1.12648877073629,1.15076576610858,0,1.17782213077766,0,0,0,0,0,0,0,1.73676141547053,0,0.662134963498714,0,1.79852891621061,0,0,0,0,0,0,0.616255804805335,0
"ENSMUSG00000066687",0,0,6.03859948811445,2.31086866317959,0,1.87864920094632,1.04876361137457,0,0,0,0,0,0,0,1.09987384524541,0.848320444810964,2.07875550806297,0,1.39673965834653,0,0.845508315181635,0,0.195389661773446,1.66394859687993,0,0.934343597917825,0,1.63030107684029,0,0.916516976190609,2.35398405341526,0,1.39717585125172,0,0,0,0.72160331555025,1.62550867129883,0.6740833798422,0,0,0.680908486296312,0.478210067900442,0,0.783876271203683,0.669908327284478,0.825123596197195,0,0,1.05252399632069,2.02783383942343,0,0,0,0,2.13922923452831,0,1.40174974791195,0,0,0,0,0,1.72804662951245,1.43190294461854,1.390365598227,0.629223695470213,1.0356372260742,1.43348749044592,1.21889951739823,0,0,0.733277872112113,0,2.30682042954154,0,0.462823577673961,0,1.41170848860352,2.09178360135491,1.91238614288399,0,0,6.63033869703179,0.535574991802586,0,0.460329275232209,1.94382204127877,0,1.38718940125449,1.10708875939626,0,0,0.895062630621889,0,0,0,0,3.54038971542311,0,1.25024850734556,1.12542917836509,2.15267353177047,1.14733430493588,0,0,1.02161524113735,2.07661281416441,0.983124902598781,2.65422806470208,2.5906642952962,0.548976815282572,1.44132055175372,1.25550830885279,0,0,0,1.15937522308033,1.46815635281221,1.2875062125702,0.896650730110461,0,0,2.45743799529192,0,0,2.5426042556093,0.869290379276498,0,2.0621947954503,0,0,0,1.15076576610858,1.22819786149267,1.17782213077766,0.964905601859982,0,0,7.04184903871541,0.681799382347176,3.59231889207414,1.91597302665434,2.16969813444105,3.16317739273556,0,0,0,0,0,0,0,0,0,0,1.70556857890008
"ENSMUSG00000046351",0,0,4.28509442227278,1.57575220513395,3.81184744147922,0,8.02628964968647,2.30498116309543,1.68808183436461,2.60583711117029,3.91242626154251,2.4245396870947,1.42758737532679,0,8.59362323985589,7.50056972584105,8.96805074445907,2.34979868174492,7.40262874171839,1.39401844664854,9.03277563369267,7.91259623495689,5.789598913109,0,2.58425227433566,1.49673941330836,0,0,1.79807507476446,0.21583168552384,2.56920163266324,0,0.86150080082926,6.2758279202559,8.32641803861994,5.34676035771762,8.02572343582582,1.62550867129883,0.6740833798422,1.35527997280418,1.45599986011329,0.680908486296312,0.836755182605575,0,4.13752535331219,7.30559226843685,1.34674341170981,5.86023071539868,6.33533930600348,1.38473126019259,7.73725783284658,1.59525175454499,1.59127389311726,2.44483582082943,0,2.13922923452831,1.11811092058474,0,0,1.99632989351199,7.04527678773318,0.489529460442979,8.12035019820053,1.72804662951245,0,1.390365598227,1.06589277514594,4.4421389248717,0.887910647790953,0,2.1002452736231,2.87127821815286,7.61773563343407,3.74478309350155,7.7158895471862,4.89222540478246,0,0,0,2.09178360135491,2.70677887928213,8.97887254616447,2.97275798780294,1.01545158797621,0.535574991802586,6.95608530323281,0,0,9.20883636568554,0,0,0,0,2.97774241576316,0.764870672394279,1.33639177114135,0.360755510502502,0,3.01613050759558,0.945578721364039,8.73828348431401,0.669781659387376,2.15267353177047,1.14733430493588,2.47743354288076,0,1.02161524113735,0,2.77830417867595,0,0,0,0,1.25550830885279,0,1.78163196240139,0,1.15937522308033,9.22006756388142,7.1952176179504,1.445450071949,9.50030572969374,9.27884189718369,0,5.3434957053391,0,0,0,4.95969229290591,1.37189658146623,0.542661491960581,1.82545782858332,1.75126429074809,8.70434686011451,1.22819786149267,0,0.964905601859982,1.12863830004116,8.1479055283274,1.33373885305582,0,0,0,0,5.23292244222473,4.99405465653791,8.71491041810139,2.57466023007276,0,1.43079305888395,1.88219742705972,1.07752860463315,1.68737002026849,1.73556465549943,0,3.32859206509304
