ensembl_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
ENSMUSG00000016494,1.29038989079597,8.90369897437585,2.3672564723691614,9.457682114496508,10.2901777351452,11.0110961665154,12.5487466178521,6629.835162262052,0
ENSMUSG00000016496,0,0,2.9570785658896686,2.1793077418977567,1.01601533584419,3.02962546768919,10.1951239263253,1527.6947270703276,321
ENSMUSG00000016534,0,4.34850481860317,2.7050579100849568,6.883049266727078,7.92890383951841,9.0977817070294,11.1393598295826,4825.017535975682,4
ENSMUSG00000017756,0,0,2.7971216795470326,1.759960027852136,0,2.07779318580842,9.81498600958524,1233.7319795243473,404
ENSMUSG00000018166,0,0,1.2651356334661716,0.4606970152074196,0,0,9.0441051526091,322.9486076604012,543
ENSMUSG00000018341,0,0,1.995730897482783,0.8781270210294374,0,0.865804199298114,9.83571622368076,615.5670417416356,509
ENSMUSG00000018500,0,0,1.3364283274952118,0.3052309763604088,0,0,9.01174016247306,213.96691442864656,641
ENSMUSG00000018507,0,0.97572714618652,3.0369402384946,3.2441222310157696,2.15207637392426,5.94710663850571,11.0811916228826,2274.1296839420543,144
ENSMUSG00000018900,0,0,2.47179955192919,1.4583212362986677,0,1.80217224962943,10.1510809210601,1022.2831866453661,412
ENSMUSG00000019359,0,0,0.26363380206334586,0.04532552123135396,0,0,2.88476341723481,31.773190383179124,678
ENSMUSG00000019796,0,0,1.3075707627515485,0.4285237869904952,0,0,9.05821415747637,300.3951746803371,566
ENSMUSG00000020101,0,0,3.0355087240057514,2.1787437662203324,0.729582566912856,2.87029637698341,10.2587228306111,1527.299380120453,342
ENSMUSG00000020238,0,1.52479460056059,3.0634314901328854,3.9079322794727562,3.0278491452851,7.16171456168183,10.4817648724716,2739.460527910402,103
ENSMUSG00000020399,0,0,1.24938558289197,0.39862171508708183,0,0,9.44590105356992,279.43382227604434,576
ENSMUSG00000020402,0,6.55982338007748,2.2646946258759284,7.543076927860487,8.29561713779023,9.11218823951989,11.0553723620201,5287.6969264302015,5
ENSMUSG00000020689,0,0,1.4978087311646922,0.5026199593121463,0,0,9.42613715641986,352.3365914778146,570
ENSMUSG00000020695,0,0,1.0300913247930965,0.36095651904282333,0,0,9.67630817611826,253.03051984901916,565
ENSMUSG00000020701,0,0,0.4365675873541847,0.05372069336776134,0,0,9.16467355160692,37.6582060508007,682
