xenbase_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
XB-GENE-6087318,376,477.25,233.81759272276042,659.6666666666666,689.5,771.25,998,3958,0
XB-GENE-6087423,50,59,12.77106103657797,64.5,62.5,65.25,88,387,0
XB-GENE-6091858,43,55.5,32.03539708926154,81.66666666666667,82.5,107.25,120,490,0
XB-GENE-6092118,43,63.5,23.332380932943813,75,70.5,92.5,105,450,0
XB-GENE-6250719,939,1028.75,473.5705508862082,1448.3333333333333,1475,1821.5,1984,8690,0
XB-GENE-6251029,1288,1466.75,369.9118813988002,1742,1761.5,2075,2093,10452,0
XB-GENE-6251214,131,170,83.92536366716958,238.66666666666666,256,297.75,336,1432,0
XB-GENE-6251264,123,140.25,79.48186375939272,213.16666666666666,222.5,277,303,1279,0
XB-GENE-6251329,118,141,65.08584075408926,180.16666666666666,164,192.25,300,1081,0
XB-GENE-6251426,10,13.25,5.7067211835402185,17.166666666666668,16.5,22,24,103,0
XB-GENE-6251435,158,163.25,57.901352891505624,204.83333333333334,186.5,222.5,308,1229,0
XB-GENE-6251439,66,107.5,57.71192828754439,148.33333333333334,165,184.25,215,890,0
XB-GENE-6251441,2,2,16.37884814834873,9.666666666666666,3,4.75,43,58,0
XB-GENE-6251449,26,35.75,28.477476479959854,55.166666666666664,45.5,77,94,331,0
XB-GENE-6251452,74,101,29.776948578836393,114.33333333333333,110.5,126,162,686,0
XB-GENE-6251453,212,255.5,106.08565721466152,342.8333333333333,366.5,399.5,483,2057,0
XB-GENE-6251454,24,26.75,12.094075684675811,37.333333333333336,37,47.25,52,224,0
XB-GENE-6251456,110,214.25,343.99462205098496,490.5,515.5,635.25,1013,2943,0
XB-GENE-6251457,3,7.25,6.260990336999411,11,10,15,20,66,0
XB-GENE-6251460,15,19,3.794733192202055,21,22,23.5,25,126,0
XB-GENE-6251462,61,77.25,28.9787278303701,96.83333333333333,94,117.5,135,581,0
XB-GENE-6251464,3,4.75,3.9832984656772417,7.666666666666667,8,9,14,46,0
XB-GENE-6251465,520,665,270.37782206879814,854.1666666666666,855,1045,1185,5125,0
XB-GENE-6251466,342,401.75,177.14965424747518,522,510.5,551.75,838,3132,0
XB-GENE-6251470,199,208.5,52.12964607591346,249.5,234,292.5,318,1497,0
XB-GENE-6251472,139,176,55.360635834498865,204,198,213.25,302,1224,0
XB-GENE-6251473,39,63.75,22.984052442218857,73.66666666666667,74,85,106,442,0
XB-GENE-6251474,24,31,14.038043548396146,38.333333333333336,34.5,41,64,230,0
XB-GENE-6251476,246,289.25,109.89570813578968,343.6666666666667,308.5,348,555,2062,0
XB-GENE-6251477,168,185.75,62.67269474553226,231.66666666666666,225.5,251,339,1390,0
XB-GENE-6251479,83,99.5,38.53699521239299,127.5,123.5,151.25,183,765,0
XB-GENE-6251481,10,11.5,3.0605010483034745,13.833333333333334,14,15.75,18,83,0
XB-GENE-6251482,5,8,3.0605010483034745,9.166666666666666,8.5,10.5,14,55,0
XB-GENE-6251485,727,826.5,273.8713201487151,1003.5,905,1176.25,1417,6021,0
XB-GENE-6251486,27,29,6.2182527020592095,32.666666666666664,30.5,34.25,44,196,0
XB-GENE-6251489,12,13,6.0909769331364245,17.5,15,22.25,26,105,0
XB-GENE-6251490,9,13.25,13.798550648528272,22,15.5,33.5,40,132,0
XB-GENE-6251491,70,89,40.262886135993774,113.5,105.5,126.5,183,681,0
XB-GENE-6251494,345,390.75,133.2816566523691,490,475,554,702,2940,0
XB-GENE-6251495,225,255.5,116.8839880679414,361.6666666666667,380,455.75,490,2170,0
XB-GENE-6251497,33,38.75,16.987250120801384,49.833333333333336,46.5,54.25,80,299,0
XB-GENE-6251503,190,229.5,148.307338546232,357.6666666666667,362.5,485.75,519,2146,0
XB-GENE-6251504,65,72,23.61073202310057,92.33333333333333,94.5,110.25,120,554,0
XB-GENE-6251508,126,163.5,95.34149149242423,234,228,279.75,383,1404,0
XB-GENE-6251515,109,131,48.690861565595654,165,167.5,178.5,245,990,0
XB-GENE-6251516,72,82.25,44.82595974060864,116.16666666666667,108,135.25,191,697,0
XB-GENE-6251518,78,96,50.4618667906767,141,159.5,178,190,846,0
XB-GENE-6251520,99,158.5,92.76727152755258,219.16666666666666,215,285,338,1315,0
XB-GENE-6251521,59,71.75,37.242001378372066,100.16666666666667,101.5,114,159,601,0
XB-GENE-6251522,35,38.25,7.808115436305144,42.833333333333336,41,44.5,57,257,0
XB-GENE-6251523,129,166.25,68.62871119291108,220.5,248,260,295,1323,0
XB-GENE-6251525,1,1.5,3.987480407475377,4.5,3,7.5,10,27,0
XB-GENE-6251526,9,11.25,5.319774431308154,15.5,16.5,18,23,93,0
XB-GENE-6251527,24,27,19.538850187937534,44.166666666666664,43,56.75,72,265,0
XB-GENE-6251530,126,140.75,63.31719092526663,182.33333333333334,158,208.25,292,1094,0
XB-GENE-6251532,168,180,86.7119753359746,254.83333333333334,246.5,306.25,384,1529,0
XB-GENE-6251537,159,234.25,45.367021796307796,242.16666666666666,254.5,264.25,290,1453,0
XB-GENE-6251542,175,191,50.257006145080574,231.16666666666666,232,255.75,307,1387,0
XB-GENE-6251548,98,115.25,49.80227571774875,153.66666666666666,156.5,171.5,233,922,0
XB-GENE-6251550,60,79.75,56.16671612262907,124.5,132,146.75,209,747,0
XB-GENE-6251551,59,78,27.339836624725223,93.66666666666667,87.5,114.25,130,562,0
XB-GENE-6251552,96,112,38.264430828991394,139.16666666666666,130.5,169.25,190,835,0
XB-GENE-6251553,84,100.5,46.720445203358246,134,124.5,159,208,804,0
XB-GENE-6251554,392,506,293.10367903980097,745.1666666666666,757,968.25,1104,4471,0
XB-GENE-6251556,5,6.25,2.562550812504343,8.166666666666666,8,10.5,11,49,0
XB-GENE-6251557,117,140.25,55.032414690495514,179.16666666666666,177.5,198.25,270,1075,0
XB-GENE-6251558,194,195.5,92.67362084217925,277,260,346.25,399,1662,0
XB-GENE-6251561,27,35,18.143869488066763,50,53,65.75,68,300,0
XB-GENE-6251564,465,567.5,301.9022468725045,820.8333333333334,858,995.5,1232,4925,0
XB-GENE-6251566,46,64.5,30.493715199474575,82.66666666666667,82,90.5,134,496,0
XB-GENE-6251568,37,46.75,18.75810935746635,60.333333333333336,59.5,74.5,84,362,0
XB-GENE-6251570,21,30,47.94441225697387,61.666666666666664,52.5,65.25,152,370,0
XB-GENE-6251577,110,149.5,96.7402019155773,228.66666666666666,235,311.5,334,1372,0
XB-GENE-6251581,341,438,218.1214493502798,563.1666666666666,481.5,660.75,931,3379,0
XB-GENE-6251588,116,123.75,87.56426211645936,200.5,191.5,258.5,322,1203,0
XB-GENE-6251591,1,7.25,84.42847071140557,70.83333333333333,51.5,92,223,425,0
XB-GENE-6251594,36,72.5,80.94545488578508,121.16666666666667,88,188.25,226,727,0
XB-GENE-6251601,20,44.25,13.2664991614216,45,48,51.75,58,270,0
XB-GENE-6251606,22,23.25,6.6932802122726045,27,24.5,27.25,40,162,0
XB-GENE-6251608,1,3.25,4.792355023020171,6.833333333333333,6.5,11.25,12,41,0
XB-GENE-6251613,19,48.25,34.25444010149146,69.83333333333333,76.5,95.75,106,419,0
XB-GENE-6251614,141,248.5,179.67795264491042,377.8333333333333,384,519.5,590,2267,0
XB-GENE-6251616,24,29.75,39.816663178456665,57.166666666666664,37,90.75,109,343,0
XB-GENE-6251619,50,56.25,28.809720581775867,82,83,105.25,116,492,0
XB-GENE-6251620,366,458.75,285.4459084777126,683.8333333333334,641,929,1032,4103,0
XB-GENE-6251623,75,102,84.19659533892488,172.66666666666666,172.5,237.75,278,1036,0
XB-GENE-6251625,61,72,26.42725865465429,91,86,109,129,546,0
XB-GENE-6251626,118,143.75,49.9799959983992,179,178,204,255,1074,0
XB-GENE-6251629,116,132.25,41.33158598457117,162.5,160.5,181.25,227,975,0
XB-GENE-6251632,27,67.75,81.35211531771418,125.16666666666667,112,195.25,224,751,0
XB-GENE-6251637,21,26,22.069586916538938,44.333333333333336,45.5,53,79,266,0
XB-GENE-6251638,386,588.25,338.4515721143376,797.3333333333334,793.5,899,1357,4784,0
XB-GENE-6251639,6,9.5,6.554896388705672,13.833333333333334,13,17.25,24,83,0
XB-GENE-6251640,270,299,123.15843454672522,398,398,443.75,597,2388,0
XB-GENE-6251643,9,13.5,12.956336930887012,22.333333333333332,20.5,26,45,134,0
XB-GENE-6251644,121,165.25,87.20244644886212,232.66666666666666,239.5,310.75,321,1396,0
XB-GENE-6251646,103,136.25,47.3750989444877,167,170,197.75,227,1002,0
XB-GENE-6251647,37,47.5,57.27710420985567,86.33333333333333,59.5,124.75,172,518,0
XB-GENE-6251650,2302,2943,1053.315084230102,3663.6666666666665,3813,4072.5,5242,21982,0
XB-GENE-6251651,451,489.25,186.13650904645226,633,578,769.5,898,3798,0
XB-GENE-6251653,3,5.5,16.999019579571836,17.166666666666668,14,18.75,49,103,0
XB-GENE-6251655,94,116.25,49.99199935989758,149,142,166.25,234,894,0
XB-GENE-6251657,113,127.5,78.20933448124974,188.5,179.5,215.75,321,1131,0
XB-GENE-6251658,639,761.25,264.893500612353,939.8333333333334,947,1004.5,1383,5639,0
XB-GENE-6251659,644,794.75,345.98771654496636,1085.5,1204.5,1316.5,1448,6513,0
XB-GENE-6251660,62,76.25,38.015786194684964,103,99,116.5,167,618,0
XB-GENE-6251661,497,628.5,154.40045336721002,697.5,664.5,762.75,947,4185,0
XB-GENE-6251662,12,16.75,24.04994802489186,35,28,52,69,210,0
XB-GENE-6251664,14,21.5,14.923136399564267,32.5,31.5,44.5,51,195,0
XB-GENE-6251665,62,65.5,10.74554171117802,73.33333333333333,70.5,80.75,89,440,0
XB-GENE-6251669,34,44.75,25.81988897471611,65.66666666666667,68.5,85.5,95,394,0
XB-GENE-6251672,171,248,117.0105408357156,310.3333333333333,286.5,352.75,508,1862,0
XB-GENE-6251678,2,4.5,6.324555320336759,9,8,12.25,19,54,0
XB-GENE-6251680,508,804,279.63762264759725,955,1059,1125,1238,5730,0
XB-GENE-6251681,41,46.25,40.96705993844323,75.5,58.5,97,143,453,0
XB-GENE-6251682,50,77.5,108.5080642164443,166,147.5,266.25,291,996,0
XB-GENE-6251686,43,49.25,12.828354012369111,58.833333333333336,59,66.5,77,353,0
XB-GENE-6251688,30,36,7.222649560006817,40.833333333333336,43.5,45.75,48,245,0
XB-GENE-6251689,19,20.25,9.179687721631202,27.666666666666668,26.5,32,42,166,0
XB-GENE-6251691,68,90.75,42.373340675476605,112.5,95.5,131.75,183,675,0
XB-GENE-6251695,3495,4380.5,1219.8717418920182,5193.333333333333,5265.5,6110.75,6656,31160,0
XB-GENE-6251697,155,211.5,124.88514723536983,309.5,322.5,381,482,1857,0
XB-GENE-6251698,185,198,108.01234497346434,292.6666666666667,276.5,381.25,430,1756,0
XB-GENE-6251699,228,240,58.39063851908683,279.3333333333333,253.5,313.5,372,1676,0
XB-GENE-6251701,10,22,7.966596931354483,23.666666666666668,23.5,29.5,32,142,0
XB-GENE-6251704,127,140.25,71.3610538038782,197,184,233.75,311,1182,0
XB-GENE-6251705,355,603.5,356.3927141043524,863.8333333333334,974,1129.25,1219,5183,0
XB-GENE-6251709,6,13,7.37563556583431,17,18,20.75,27,102,0
XB-GENE-6251710,679,782.5,267.18713791398466,998.8333333333334,1071,1104.5,1370,5993,0
XB-GENE-6251712,9,12.5,6.685805860178712,17.5,18.5,20.75,27,105,0
XB-GENE-6251714,89,112.25,79.8590424852857,175.66666666666666,161,244.25,275,1054,0
XB-GENE-6251717,92,104.75,58.85717175218893,153.83333333333334,154,180,246,923,0
XB-GENE-6251720,81,82.75,46.42305461729118,120.5,105,150.5,191,723,0
XB-GENE-6251721,49,55.25,34.72607089781394,84.5,84,100.75,138,507,0
XB-GENE-6251722,7,9.5,7.155417527999327,14,12.5,15.5,27,84,0
XB-GENE-6251724,438,543.5,163.26593847666655,646.1666666666666,622,762.75,868,3877,0
XB-GENE-6251725,27,32,9.912954487269003,35.333333333333336,32,33.5,55,212,0
XB-GENE-6251726,204,289,103.6043757119682,347.3333333333333,338.5,417.25,487,2084,0
XB-GENE-6251729,21,28.75,18.51215816699933,41.5,36.5,56.25,66,249,0
XB-GENE-6251730,72,87.75,33.34066586017742,110,105,125.25,164,660,0
XB-GENE-6251732,256,266,106.5227675194369,359.5,354,421,513,2157,0
XB-GENE-6251733,58,71,27.6477847213841,89,84,101.5,134,534,0
XB-GENE-6251735,129,163.75,79.35426894628921,220.5,206,281.25,326,1323,0
XB-GENE-6251736,11,19,10.633281086601006,25.333333333333332,25.5,30.5,41,152,0
XB-GENE-6251745,230,299.75,113.76715987782532,377.8333333333333,401,419,544,2267,0
XB-GENE-6251747,720,859.25,333.701463387062,1115.6666666666667,1144.5,1261,1621,6694,0
XB-GENE-6251755,21,31,27.964262908219126,51,43.5,72.5,89,306,0
XB-GENE-6251758,36,55,49.32207078648124,89.33333333333333,76.5,128,154,536,0
XB-GENE-6251759,208,290.25,112.4419850411758,363,362,454,495,2178,0
XB-GENE-6251762,82,115.25,76.88541257395103,181.16666666666666,207,238,258,1087,0
XB-GENE-6251764,44,47.25,10.251829105091442,54.5,52,59.75,71,327,0
XB-GENE-6251766,21,30.25,9.66781602362533,34.333333333333336,32.5,39.25,49,206,0
XB-GENE-6251769,27,28,17.48618502323096,44.166666666666664,44,60,62,265,0
XB-GENE-6251770,10,18.75,10.943795807061948,22.833333333333332,21.5,22.75,43,137,0
XB-GENE-6251771,65,70.5,30.01166439902992,95.5,92,113.5,140,573,0
XB-GENE-6251773,53,77.75,82.1389067373069,131,99.5,176,262,786,0
XB-GENE-6251777,19,21,7.626707459098367,26.833333333333332,25.5,31.5,38,161,0
XB-GENE-6251778,126,140.75,95.43252415537728,219.83333333333334,204,286,352,1319,0
XB-GENE-6251779,25,39.25,16.2931478440069,48.333333333333336,50.5,55,72,290,0
XB-GENE-6251780,40,43,14.661741597322832,53.166666666666664,50.5,55.75,80,319,0
XB-GENE-6251781,41,51.75,30.949421103902196,74.66666666666667,67.5,99,116,448,0
XB-GENE-6251782,2,2.25,1.632993161855452,3.6666666666666665,3.5,4.75,6,22,0
XB-GENE-6251788,14,28.5,27.655017627909768,45,36,62.25,87,270,0
XB-GENE-6251792,46,56.5,33.04945788763662,83.66666666666667,85.5,101.75,131,502,0
XB-GENE-6251797,292,298.5,126.57764415567229,391.5,328.5,486.75,572,2349,0
XB-GENE-6251799,789,847.5,542.6554769526118,1324.8333333333333,1256.5,1737.5,2038,7949,0
XB-GENE-6251800,4,17.25,51.339718217639906,52.833333333333336,33.5,84.25,133,317,0
XB-GENE-6251803,57,75.5,30.59411708155671,91,82,101.25,144,546,0
XB-GENE-6251809,210,215.75,81.38714067140255,285.3333333333333,271.5,331.75,410,1712,0
XB-GENE-6251812,67,76.5,16.92828008589965,89.16666666666667,91.5,102.75,107,535,0
XB-GENE-6251815,8,32.25,245.12500212476627,214.66666666666666,120,345.75,616,1288,0
XB-GENE-6251817,2196,2316.25,750.2014173984655,2958.8333333333335,2922,3470.75,3945,17753,0
XB-GENE-6251818,161,186.25,69.11150410749283,240,231.5,297,326,1440,0
XB-GENE-6251822,492,545.25,144.6090130893184,658.1666666666666,644.5,760.25,857,3949,0
XB-GENE-6251823,78,84.75,20.016659728003237,101.33333333333333,102.5,115.75,126,608,0
XB-GENE-6251825,56,65,84.90700795576299,135,118,180,270,810,0
XB-GENE-6251827,346,475.5,356.169996864793,785.3333333333334,852,1080,1156,4712,0
XB-GENE-6251831,571,638.75,201.97367815303724,808.8333333333334,819.5,981.5,1029,4853,0
XB-GENE-6251832,1872,2170.75,717.2735647343115,2707.8333333333335,2629,3325.75,3541,16247,0
XB-GENE-6251837,13,16.5,6.186005711819758,20.666666666666668,20.5,23.75,30,124,0
XB-GENE-6251841,422,498.75,297.4417590050193,744,711,962.25,1146,4464,0
XB-GENE-6251842,145,165.25,55.6647704267849,206.83333333333334,198.5,244.5,285,1241,0
XB-GENE-6251843,63,93.25,168.54761938395927,216.5,146,363.75,432,1299,0
XB-GENE-6251844,296,367,148.67066511812837,458.8333333333333,435.5,504,715,2753,0
XB-GENE-6251845,88,90.5,52.033322656415734,129.33333333333334,117.5,140.75,223,776,0
XB-GENE-6251846,280,298.5,161.51336374017683,424.8333333333333,376,520.25,676,2549,0
XB-GENE-6251847,13,18,18.76876838438438,30.666666666666668,23.5,41,61,184,0
XB-GENE-6251851,8,17.25,16.884904500766357,25.5,19,31.25,55,153,0
XB-GENE-6251857,61,70.25,50.42221732530215,113,106.5,149.5,182,678,0
XB-GENE-6251859,479,538.5,193.28605743819185,666.5,636.5,704.5,1014,3999,0
XB-GENE-6251863,21,26.5,11.303391821336932,35.166666666666664,36.5,41.25,51,211,0
XB-GENE-6251867,1,2,3.65604522218567,4.166666666666667,3,4.75,11,25,0
XB-GENE-6251874,74,103,40.79052177487641,130.33333333333334,136.5,164.75,169,782,0
XB-GENE-6251876,46,49.25,21.89977168830762,68,65.5,83.25,98,408,0
XB-GENE-6251879,41,57.25,34.292856398964496,81,80.5,94,136,486,0
XB-GENE-6251881,59,66,20.143650778016053,82.83333333333333,86,94,110,497,0
XB-GENE-6251882,39,54.25,33.43899918757538,81.83333333333333,88.5,106.25,120,491,0
XB-GENE-6251885,57,61.25,27.432948559472543,84.83333333333333,83,101.75,124,509,0
XB-GENE-6251886,1221,1345.25,821.6511830860262,2073.6666666666665,2013.5,2684,3164,12442,0
XB-GENE-6251887,41,46.75,18.13284313062902,60,59.5,64.75,91,360,0
XB-GENE-6251888,638,788,364.4336245006307,1064.3333333333333,1106,1205.75,1615,6386,0
XB-GENE-6251900,30,37,20.507722122816727,52.166666666666664,49.5,64.25,82,313,0
XB-GENE-6251903,5,6.75,8.232051182218601,12.166666666666666,9.5,14.5,27,73,0
XB-GENE-6251905,18,24.75,62.920319982233615,59.166666666666664,27,66.75,179,355,0
XB-GENE-6251908,465,594,399.70710109612344,904.8333333333334,834,1230,1420,5429,0
XB-GENE-6251911,107,136.5,43.61536426535952,167.5,174,203.25,213,1005,0
XB-GENE-6251912,23,26.75,23.55419283269966,41,29.5,48.75,83,246,0
XB-GENE-6251913,317,382,254.30722889187925,588.1666666666666,595,689.5,990,3529,0
XB-GENE-6251915,413,485.25,115.36550610992872,569,586,666.5,684,3414,0
XB-GENE-6251916,23,28.25,25.057932875638404,47.5,41.5,61.5,87,285,0
XB-GENE-6251918,273,302.5,106.16716378742849,388.3333333333333,394,433,551,2330,0
XB-GENE-6251919,308,342,132.81779499248836,439.1666666666667,428.5,471.5,671,2635,0
XB-GENE-6251920,18,20.5,3.7416573867739413,23,23,25.5,28,138,0
XB-GENE-6251921,16,23,21.867022354830727,37.166666666666664,31.5,43.75,76,223,0
XB-GENE-6251924,155,218.25,170.84193474281034,357.1666666666667,354.5,497.5,561,2143,0
XB-GENE-6251928,770,942.75,445.1223427328716,1262.5,1167,1620.75,1831,7575,0
XB-GENE-6251934,263,314.25,121.25249138333886,406.1666666666667,394,510.5,549,2437,0
XB-GENE-6251935,9,23.25,14.010710188994704,27.5,25.5,29.25,52,165,0
XB-GENE-6251937,5,6.5,8.518607084885806,11.166666666666666,8.5,10.5,28,67,0
XB-GENE-6251939,5,5.25,4.96655480858378,8.333333333333334,6.5,8.5,18,50,0
XB-GENE-6251940,871,901.25,205.34402028465954,1063.8333333333333,1027,1153.5,1403,6383,0
XB-GENE-6251942,265,299.5,184.30925098865765,470.5,496.5,613.25,679,2823,0
XB-GENE-6251946,376,439,195.126625553767,578,552,656,896,3468,0
XB-GENE-6251947,81,111,91.2376018974633,177.5,169,209.75,331,1065,0
XB-GENE-6251949,6,6.5,5.176871642217914,11,10,15,18,66,0
XB-GENE-6251955,65,103,40.052049468993054,126.16666666666667,139,146.5,174,757,0
XB-GENE-6251970,14,16.25,7.884584115009914,21.833333333333332,20,25.25,35,131,0
XB-GENE-6251971,29,33.5,16.717256553234645,45.666666666666664,42,53.5,73,274,0
XB-GENE-6251972,786,1029,823.0974223423779,1512.1666666666667,1212.5,1711,3017,9073,0
XB-GENE-6251978,231,308.75,178.8467686782925,457.1666666666667,485.5,603,649,2743,0
XB-GENE-6251980,48,73.5,56.90577006478927,108.66666666666667,94.5,130.5,206,652,0
XB-GENE-6251981,134,147,38.35318326640785,175.16666666666666,170.5,193.25,236,1051,0
XB-GENE-6251984,347,384.75,114.98304222797377,466.5,434.5,539.75,640,2799,0
XB-GENE-6251988,431,593.75,216.6346386584257,691.1666666666666,664,721.5,1077,4147,0
XB-GENE-6251989,70,75.75,55.58656912120649,112.33333333333333,98,115,219,674,0
XB-GENE-6251993,43,58.5,20.46867525431645,72.16666666666667,78.5,82.75,97,433,0
XB-GENE-6251998,747,909.5,293.7956772997179,1087.5,995,1337,1456,6525,0
XB-GENE-6252001,46,49,34.28945416110712,72.83333333333333,55.5,93.5,127,437,0
XB-GENE-6252002,222,231.5,66.12110101926616,287,282,316.75,393,1722,0
XB-GENE-6252010,23,24.5,12.357184145265457,35.5,35,47,48,213,0
XB-GENE-6252012,375,385,208.61775252040914,570.8333333333334,559.5,733.25,813,3425,0
XB-GENE-6252014,43,45.75,20.419761670173006,64.16666666666667,65,79,89,385,0
XB-GENE-6252017,222,309.5,100.29290436848794,350.6666666666667,325,390.75,515,2104,0
XB-GENE-6252025,151,187.5,70.35339366370324,243,257.5,304.25,308,1458,0
XB-GENE-6252031,2901,3655,833.3431466088865,4146,4237.5,4828.25,5014,24876,0
XB-GENE-6252032,57,91.25,70.31927189611679,148,160.5,201.25,227,888,0
XB-GENE-6252033,2,3.25,4.427188724235731,7,7.5,11,11,42,0
XB-GENE-6252034,257,266,71.83778021811828,332.3333333333333,334.5,394,411,1994,0
XB-GENE-6252038,39,40.5,16.03329868326124,55.333333333333336,56,67.75,74,332,0
XB-GENE-6252040,30,34.75,23.642475899674018,52.833333333333336,51.5,58.5,94,317,0
XB-GENE-6252042,407,472.25,212.46780148216968,656.8333333333334,671,843.5,885,3941,0
XB-GENE-6252054,0,0,5.455883674224246,4.166666666666667,1.5,8.25,12,25,3
XB-GENE-6252055,667,761.25,336.6042186307236,990,898,1120.25,1567,5940,0
XB-GENE-6252056,6,14.5,8.183316361150085,17.833333333333332,16.5,23,29,107,0
XB-GENE-6252061,13,21.25,64.43213483969005,52.5,26.5,42.25,182,315,0
XB-GENE-6252065,12,14.5,4.400757510550504,17.833333333333332,19,20.5,23,107,0
XB-GENE-6252073,2462,2589.25,1268.2884135716135,3660.5,3368,4621.5,5396,21963,0
XB-GENE-6252075,7,10,4.96655480858378,13.333333333333334,13,17.5,19,80,0
XB-GENE-6252077,66,85.25,20.264912204760886,96.33333333333333,98,109.25,122,578,0
XB-GENE-6252079,12,15.75,6.6932802122726045,20,19.5,22.5,31,120,0
XB-GENE-6252080,70,81.25,44.95961150484584,114.83333333333333,115.5,122.75,193,689,0
XB-GENE-6252081,32,35.75,24.124676163629637,57,54.5,77,87,342,0
XB-GENE-6252082,132,175.25,89.89048892958587,239.5,232.5,291.25,373,1437,0
XB-GENE-6252084,67,73.5,32.06035974013184,93.66666666666667,81,102.75,152,562,0
XB-GENE-6252089,91,109.25,89.54719426090357,179.5,169.5,214,329,1077,0
XB-GENE-6252094,67,75.5,37.746523018683455,109,111,136.75,156,654,0
XB-GENE-6252096,98,123,42.35288262523186,153.16666666666666,158,176.5,211,919,0
XB-GENE-6252098,548,637,143.44987510160706,722.6666666666666,697.5,799.25,943,4336,0
XB-GENE-6252100,161,186.25,71.3965452011977,245.66666666666666,259.5,281.75,343,1474,0
XB-GENE-6252103,11,17,4.5789372857319925,18.166666666666668,18,19.75,25,109,0
XB-GENE-6252105,72,101,64.00208329942602,149.66666666666666,151,197.25,227,898,0
XB-GENE-6252108,270,346.75,105.23576705030789,415.8333333333333,425.5,487,546,2495,0
XB-GENE-6252112,347,389.5,91.15847007638219,462.6666666666667,475.5,533,565,2776,0
XB-GENE-6252115,59,96.75,35.05994865940337,115,124,140.75,149,690,0
XB-GENE-6252123,71,89.25,58.64696638929133,137.33333333333334,136,184.25,207,824,0
XB-GENE-6252124,42,45.75,43.77975178854566,76.66666666666667,59,94,153,460,0
XB-GENE-6252126,76,100,39.68584970322126,121.16666666666667,106.5,149,177,727,0
XB-GENE-6252130,8,13,4.875106836436168,14.166666666666666,13.5,14,23,85,0
XB-GENE-6252131,264,297.25,77.60605646468579,361.5,371.5,425.5,446,2169,0
XB-GENE-6252134,38,38.5,12.59761882261882,48.5,43.5,57.5,67,291,0
XB-GENE-6252135,2,2,12.436505404118419,7.666666666666667,2.5,3.75,33,46,0
XB-GENE-6252137,2,5.25,6.801960501698511,10.666666666666666,11.5,15.5,19,64,0
XB-GENE-6252139,29,45.75,47.46683052406175,87.5,99.5,127.75,132,525,0
XB-GENE-6252140,125,251,126.91795249950523,319.8333333333333,362,374,478,1919,0
XB-GENE-6252142,4,11.5,80.64593397479297,75.16666666666667,49.5,122,203,451,0
XB-GENE-6252143,1904,2076.5,798.725839488536,2753.1666666666665,2658,3420.25,3742,16519,0
XB-GENE-6252149,43,53.5,21.453826387539046,70.66666666666667,73.5,87.5,95,424,0
XB-GENE-6252150,2804,5724.5,3422.8271160937516,7467.666666666667,7010.5,9564.75,12269,44806,0
XB-GENE-6252151,293,358.25,146.33215641136434,479.5,514,591,633,2877,0
XB-GENE-6252152,29,32,15.523101064757217,42.833333333333336,39.5,46.25,71,257,0
XB-GENE-6252153,43,51.25,48.992516435335986,88.66666666666667,81,107,170,532,0
XB-GENE-6252155,247,401.5,203.5626848581701,504.8333333333333,487,563.5,846,3029,0
XB-GENE-6252156,128,180.25,51.32121068979829,206.33333333333334,208.5,242.75,268,1238,0
XB-GENE-6252158,117,192.5,176.78989413048097,304.6666666666667,250,399.75,588,1828,0
XB-GENE-6252163,346,373.5,157.63332980898002,515.6666666666666,530.5,611.75,727,3094,0
XB-GENE-6252167,45,51.75,16.51262143533445,64.33333333333333,64,74,88,386,0
XB-GENE-6252168,567,689,224.38627409001649,855,887.5,978.75,1156,5130,0
XB-GENE-6252170,238,250.75,106.63661034872905,347.8333333333333,353,435,464,2087,0
XB-GENE-6252171,2001,2376,1423.0962605061777,3544.1666666666665,3446.5,4451,5566,21265,0
XB-GENE-6252172,57,95.5,44.70533152395435,122.16666666666667,125.5,159.25,169,733,0
XB-GENE-6252175,371,406,144.7397664776339,527,512.5,637.75,716,3162,0
XB-GENE-6252179,9,20.5,35.980087085312434,43.833333333333336,36.5,51.75,109,263,0
XB-GENE-6252180,289,352,90.32035577136898,409.1666666666667,408,465.5,532,2455,0
XB-GENE-6252181,82,99.75,83.67715737682936,156.33333333333334,131.5,182,305,938,0
XB-GENE-6252182,15,19.25,11.465891446663303,29.333333333333332,34,36.75,41,176,0
XB-GENE-6252183,232,267,120.78686462801602,359.6666666666667,344,419.5,552,2158,0
XB-GENE-6252184,285,393.25,164.800080906129,483.3333333333333,467.5,526,766,2900,0
XB-GENE-6252186,226,305.5,120.96280420029953,394,414.5,497.25,515,2364,0
XB-GENE-6252191,1892,2039.75,747.2254679813851,2431.5,2137.5,2421.25,3899,14589,0
XB-GENE-6252193,14,19.5,16.243973241379916,33.333333333333336,34.5,45.75,53,200,0
XB-GENE-6252195,15,19,6.18869937870632,23.5,25.5,26.75,31,141,0
XB-GENE-6252219,30,37.75,23.20344801963708,55,50.5,69.25,90,330,0
XB-GENE-6252220,15,27.5,10.03327796219494,31.666666666666668,33.5,39.5,41,190,0
XB-GENE-6252221,110,117.5,72.4090233787659,166.33333333333334,148,172.5,304,998,0
XB-GENE-6252223,48,51.25,19.681632723599602,67.16666666666667,62,82.5,94,403,0
XB-GENE-6252224,90,118.5,53.76151039544927,161.5,173,208,213,969,0
XB-GENE-6252225,68,69.5,31.424512724941337,91.5,82.5,96.25,150,549,0
